timestamp,downlink_rolled_mbps_3,uplink_rolled_mbps_3,downlink_rolled_mbps_4,uplink_rolled_mbps_4,downlink_rolled_mbps_2,uplink_rolled_mbps_2,sw_power_baseline,avg_power_baseline,nr_ssRsrp_avg,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nrStatus,nr_ssSinr_avg,provider,direction,radio_type_used,sw_power_rolled,avg_power_rolled,avg_power,sw_power,downlink_mbps,uplink_mbps,Throughput
1/23/21 12:44,77.792224,0.14352,87.920864,0.160888,73.937744,0.142272,2275.120517,2859.407407,-79,-79,-79,11,-79,CONNECTED,10.2,TMobile,downlink,NSA+LTE,4632.393058,5216.679948,5218.09794,4783.87,65.569504,0.141024,66.4
1/23/21 12:44,79.63325867,0.14352,81.10024,0.144144,78.296896,0.14352,2288.905797,2601.390353,-79.8,-79,-79,10,-79.8,CONNECTED,9.2,TMobile,downlink,NSA+LTE,4646.178338,4958.662894,4959.1251,4533.036,91.024288,0.146016,77.9
1/23/21 12:44,119.4806827,0.193024,113.63736,0.194272,125.482032,0.186784,2244.795979,3067.561703,-80.8,-79,-79,7,-80.8,CONNECTED,-0.2,TMobile,downlink,NSA+LTE,4602.06852,5424.834244,5425.07346,4535.2335,116.435264,0.170976,119
1/23/21 12:44,163.144608,0.238229333,164.262912,0.248248,168.500144,0.232544,2480.071789,2845.080314,-79.2,-79,-79,8,-79.2,CONNECTED,7.7,TMobile,downlink,NSA+LTE,4837.34433,5202.352855,5203.407742,5003.9808,179.493024,0.235872,174
1/23/21 12:44,170.1375893,0.230048,165.711576,0.234936,176.452752,0.230464,2494.619119,3130.244583,-84.4,-79,-79,8,-84.4,CONNECTED,6.2,TMobile,downlink,NSA+LTE,4851.89166,5487.517124,5488.41082,4871.664,173.41248,0.225056,167
1/23/21 12:45,186.63056,0.290453333,186.349952,0.281952,197.71272,0.313376,2493.588363,3071.584817,-80,-79,-79,8,-80,CONNECTED,7.2,TMobile,downlink,NSA+LTE,4850.860903,5428.857358,5429.5798,4899.587,199.595168,0.344032,193
1/23/21 12:45,185.919648,0.316608,180.556296,0.298608,180.964336,0.333552,2539.703193,3100.765475,-80.6,-79,-79,9,-80.6,CONNECTED,8.8,TMobile,downlink,NSA+LTE,4896.975733,5458.038016,5457.71048,5119.3011,162.333504,0.323072,155
1/23/21 12:45,149.5227627,0.236010667,144.85112,0.238056,163.453264,0.2444,2533.144109,2751.569531,-79.4,-79,-79,9,-79.4,CONNECTED,8.2,TMobile,downlink,NSA+LTE,4890.41665,5108.842072,5109.67084,4725.1632,184.896544,0.25376,174
1/23/21 12:45,162.940736,0.244746667,152.620992,0.238368,173.406112,0.2496,2524.235769,2923.387231,-79,-79,-79,8,-79,CONNECTED,8,TMobile,downlink,NSA+LTE,4881.50831,5280.659772,5280.99778,5030.2177,161.91568,0.24544,164
1/23/21 12:45,135.1357333,0.245717333,133.391368,0.247584,136.011776,0.225888,2307.321459,3208.934587,-79.1,-79,-79,8,-79.1,CONNECTED,7.1,TMobile,downlink,NSA+LTE,4664.594,5566.207128,5566.07268,5197.12,127.509312,0.189696,125
1/23/21 12:45,122.6112107,0.196490667,119.445704,0.193128,125.287184,0.19864,2347.476959,2933.119547,-79,-79,-79,12,-79,CONNECTED,12,TMobile,downlink,NSA+LTE,4704.7495,5290.392088,5289.4319,4543.755,117.419072,0.185536,117
1/23/21 12:45,120.2327787,0.208917333,125.802744,0.207856,112.001936,0.216864,2433.288543,2943.979076,-79,-79,-79,10,-79,CONNECTED,10,TMobile,downlink,NSA+LTE,4790.561083,5301.251616,5301.49862,5423.6,113.27008,0.261248,104
1/23/21 12:46,97.53102933,0.208842667,96.526848,0.198544,109.535136,0.241504,2307.887959,2616.665343,-80,-79,-79,11,-80,CONNECTED,10.2,TMobile,downlink,NSA+LTE,4665.1605,4973.937884,4973.5701,4786.1814,131.543104,0.268832,126
1/23/21 12:46,119.889536,0.248106667,108.297856,0.22196,136.07072,0.265072,2268.588699,3026.015187,-79,-79,-79,10,-79,CONNECTED,10,TMobile,downlink,NSA+LTE,4625.86124,5383.287728,5383.665693,4605.8584,140.598336,0.261312,134
1/23/21 12:48,157.33632,0.304277333,141.04304,0.284832,150.99304,0.312016,1842.632609,2429.977695,-79.9,-79,-79,0,-79.9,CONNECTED,-1.8,TMobile,downlink,NSA+LTE,4199.90515,4787.250236,4787.16602,4156.201,149.14448,0.316832,140
1/23/21 12:48,181.974464,0.320149333,178.26372,0.314976,173.831248,0.316192,2370.328076,2870.151889,-79.1,-79,-79,1,-79.1,CONNECTED,0.1,TMobile,downlink,NSA+LTE,4727.600617,5227.42443,5227.74358,4602.2305,172.85152,0.326272,161
1/23/21 12:49,175.8664107,0.247936,176.874416,0.270184,169.900224,0.216176,2387.447179,2790.943513,-79.1,-79,-79,-1,-79.1,CONNECTED,-2.8,TMobile,downlink,NSA+LTE,4744.71972,5148.216054,5147.03612,4692.8448,162.720384,0.204928,156
1/23/21 12:49,135.8829547,0.201450667,136.903176,0.1962,129.972128,0.203264,2515.814959,2941.520319,-79.9,-79,-79,2,-79.9,CONNECTED,0.2,TMobile,downlink,NSA+LTE,4873.0875,5298.79286,5297.67382,4771.125,149.060992,0.244256,140
1/23/21 12:49,132.1136107,0.225045333,136.01136,0.21824,142.728784,0.256432,2496.389959,2893.148789,-79,-79,-79,2,-79,CONNECTED,1.8,TMobile,downlink,NSA+LTE,4853.6625,5250.42133,5249.5633,4704.75,136.396576,0.268608,134
1/23/21 12:50,110.400832,0.166133333,108.644104,0.166176,108.654416,0.163872,2137.184799,2537.886727,-79.9,-79,-79,6,-79.9,CONNECTED,5.7,TMobile,downlink,NSA+LTE,4494.45734,4895.159268,4895.310982,4612.1215,99.084416,0.160608,93.5
1/23/21 12:50,112.139136,0.167776,112.577768,0.168496,109.096496,0.168096,2120.012999,2450.209969,-79,-79,-79,3,-79,CONNECTED,3,TMobile,downlink,NSA+LTE,4477.28554,4807.48251,4806.18166,4504.2378,119.108576,0.175584,112
1/23/21 12:53,101.43152,0.258890667,96.424512,0.25012,113.6856,0.277472,2454.549404,3007.78136,-79,-79,-79,0,-79,CONNECTED,0,TMobile,downlink,NSA+LTE,4811.821945,5365.053901,5364.773915,4691.232,128.99616,0.290368,120
1/23/21 12:53,48.89437867,0.133941333,48.62492,0.131392,46.414416,0.133216,2310.973928,2692.209631,-79,-79,-79,0,-79,CONNECTED,0,TMobile,downlink,NSA+LTE,4668.246469,5049.482172,5049.67166,5214.4841,40.104448,0.132896,39.7
1/23/21 12:56,124.4357227,0.247658667,123.348176,0.24268,115.184688,0.25616,2409.045587,2833.514439,-80.8,-79,-79,-1,-80.8,CONNECTED,-1,TMobile,downlink,NSA+LTE,4766.318128,5190.78698,5189.54714,4710.7818,111.460832,0.281824,109
1/23/21 12:56,118.0772907,0.264693333,124.292416,0.256184,117.661664,0.281792,2368.617387,2465.305273,-79,-79,-79,0,-79,CONNECTED,-0.3,TMobile,downlink,NSA+LTE,4725.889928,4822.577814,4822.836027,4296.4506,123.862496,0.28176,118
1/23/21 12:56,109.206496,0.184970667,106.442688,0.19296,102.751136,0.176896,2075.641187,2455.629583,-80.2,-79,-79,0,-80.2,CONNECTED,-1.2,TMobile,downlink,NSA+LTE,4432.913728,4812.902124,4812.61672,4437.2934,91.679328,0.167744,90.2
1/23/21 12:56,92.58065067,0.161504,99.964792,0.171408,81.959504,0.149232,2065.367427,2498.947333,-79,-79,-79,0,-79,CONNECTED,0,TMobile,downlink,NSA+LTE,4422.639968,4856.219874,4856.674195,4720.0968,72.23968,0.13072,72.2
1/23/21 12:56,78.81822933,0.149024,87.569408,0.15828,72.38768,0.139664,2069.625319,2346.679173,-79.7,-79,-79,3,-79.7,CONNECTED,2.1,TMobile,downlink,NSA+LTE,4426.89786,4703.951714,4704.72644,4772.2608,72.53568,0.148608,69
1/23/21 13:26,105.5151573,0.554890667,110.308608,0.55372,115.955504,0.558272,1383.341203,2263.365725,-79,-79,-79,2,-79,CONNECTED,2,TMobile,downlink,NSA+LTE,3740.613744,4620.638266,4621.06468,4231.9404,136.569728,0.53872,127
1/23/21 13:27,76.11915733,0.315925333,88.466184,0.345624,63.445168,0.298544,2247.581419,2731.777077,-85.2,-79,-79,2,-85.2,CONNECTED,-3.8,TMobile,downlink,NSA+LTE,4604.85396,5089.049618,5088.32406,4531.9176,34.835104,0.16752,57.5
1/23/21 13:27,69.30682667,0.323285333,77.346904,0.330136,57.932624,0.270144,2266.010179,2698.444989,-84.4,-79,-79,1,-84.4,CONNECTED,-1.7,TMobile,downlink,NSA+LTE,4623.28272,5055.71753,5053.1423,4839.3108,81.030144,0.372768,72.9
1/23/21 13:27,69.100288,0.292693333,74.839024,0.326912,86.23288,0.35528,2315.481994,2970.551343,-79.9,-79,-79,1,-79.9,CONNECTED,0.8,TMobile,downlink,NSA+LTE,4672.754535,5327.823884,5328.24242,4972.86975,91.435616,0.337792,95.5
1/23/21 13:27,116.2239253,0.237632,120.471024,0.24288,101.636304,0.217424,2408.675779,2928.640059,-83.2,-79,-79,7,-83.2,CONNECTED,5.2,TMobile,downlink,NSA+LTE,4765.94832,5285.9126,5286.77006,4176.494,76.815456,0.183872,89
1/23/21 13:27,95.09419733,0.203189333,107.67044,0.221904,79.41272,0.179296,2337.950299,2614.021443,-82.2,-79,-79,7,-82.2,CONNECTED,5,TMobile,downlink,NSA+LTE,4695.22284,4971.293984,4970.179,3993.4664,82.009984,0.17472,70
1/23/21 13:27,91.086592,0.242336,87.518808,0.22772,95.624896,0.276144,2229.037579,2283.151135,-79.6,-79,-79,8,-79.6,CONNECTED,6.8,TMobile,downlink,NSA+LTE,4586.31012,4640.423676,4640.48676,4570.7942,98.522976,0.27872,90.5
1/23/21 13:28,88.95915733,0.195882667,99.807608,0.21688,76.790448,0.168592,1990.885223,2845.613439,-80.2,-79,-79,0,-80.2,CONNECTED,-1.4,TMobile,downlink,NSA+LTE,4348.157764,5202.88598,5202.67386,4236.84014,45.209984,0.076768,65.6
1/23/21 13:28,83.716896,0.154122667,84.025832,0.161064,85.434288,0.159632,2104.412359,2124.439303,-79.6,-79,-79,10,-79.6,CONNECTED,9.7,TMobile,downlink,NSA+LTE,4461.6849,4481.711844,4481.50412,4337.593,88.431552,0.1512,90.4
1/23/21 13:29,141.219072,0.250272,128.022192,0.225504,129.169392,0.258512,2117.458879,2857.829335,-82.5,-79,-79,10,-82.5,CONNECTED,7.9,TMobile,downlink,NSA+LTE,4474.73142,5215.101876,5216.6002,4654.7584,122.209248,0.264672,122
1/23/21 13:29,129.963104,0.266890667,138.801936,0.258616,126.879888,0.27416,2105.012199,3066.177115,-79.6,-79,-79,10,-79.6,CONNECTED,9.4,TMobile,downlink,NSA+LTE,4462.28474,5423.449656,5423.50476,4495.4259,131.550528,0.283648,127
1/23/21 13:29,96.68651733,0.184650667,92.851648,0.17676,93.745264,0.19648,2241.068391,2899.500537,-80.8,-79,-79,4,-80.8,CONNECTED,2.8,TMobile,downlink,NSA+LTE,4598.340932,5256.773078,5257.38238,4399.535,87.687104,0.221568,83
1/23/21 13:29,88.34325333,0.21616,88.179216,0.217512,86.746912,0.211296,2301.744741,2545.311711,-79.6,-79,-79,8,-79.6,CONNECTED,6.2,TMobile,downlink,NSA+LTE,4659.017282,4902.584252,4903.34358,4777.384,98.07808,0.233376,89
1/23/21 13:29,95.17329067,0.213248,94.263952,0.216408,105.052064,0.225264,2319.798551,2957.568527,-80.6,-79,-79,8,-80.6,CONNECTED,7.6,TMobile,downlink,NSA+LTE,4677.071092,5314.841068,5315.59346,4889.657,112.026048,0.217152,98.4
1/23/21 13:29,97.99528533,0.194506667,98.250392,0.204184,96.873328,0.1768,2325.630559,2659.270271,-80.8,-79,-79,6,-80.8,CONNECTED,3.6,TMobile,downlink,NSA+LTE,4682.9031,5016.542812,5016.46572,5114.203,110.265024,0.174816,91.2
1/23/21 13:29,108.167936,0.180576,106.185752,0.192912,120.511088,0.181472,2314.179459,2883.700239,-79.8,-79,-79,6,-79.8,CONNECTED,5.2,TMobile,downlink,NSA+LTE,4671.452,5240.97278,5240.68104,4544.259,130.757152,0.188128,127
1/23/21 13:29,122.9565867,0.227914667,129.587816,0.222208,124.8584,0.213744,2433.951406,2826.114021,-79,-79,-79,4,-79,CONNECTED,2,TMobile,downlink,NSA+LTE,4791.223947,5183.386562,5182.85874,4958.346667,109.1856,0.159744,120
1/23/21 13:29,127.884224,0.208085333,125.701408,0.220128,121.560736,0.178256,2450.838106,2808.385221,-80.2,-79,-79,4,-80.2,CONNECTED,4,TMobile,downlink,NSA+LTE,4808.110647,5165.657762,5165.1142,4755.648,133.935872,0.196768,125
1/23/21 13:29,131.921472,0.189002667,134.073904,0.208688,143.289408,0.203632,2464.506506,2855.734243,-81.8,-79,-79,5,-81.8,CONNECTED,4.3,TMobile,downlink,NSA+LTE,4821.779047,5213.006784,5214.57912,5072.22,152.642944,0.210496,145
1/23/21 13:29,142.8341867,0.20128,134.42204,0.190896,147.283344,0.203536,2484.666206,3088.373491,-79.6,-79,-79,5,-79.6,CONNECTED,3.8,TMobile,downlink,NSA+LTE,4841.938747,5445.646032,5444.8427,4790.616,141.923744,0.196576,134
1/23/21 13:30,139.8847147,0.283253333,153.435696,0.276624,134.663936,0.288208,2341.697749,2699.969929,-79.9,-79,-79,6,-79.9,CONNECTED,5.3,TMobile,downlink,NSA+LTE,4698.97029,5057.24247,5057.97084,4378.2189,134.397888,0.289376,139
1/23/21 13:30,113.943936,0.17936,116.404248,0.1808,120.723424,0.183552,2402.350009,2746.249073,-79,-79,-79,3,-79,CONNECTED,2.2,TMobile,downlink,NSA+LTE,4759.62255,5103.521614,5102.9528,4658.292,130.323104,0.194272,127
1/23/21 13:30,129.3621333,0.215434667,128.965088,0.215936,119.84096,0.213328,2417.603819,2820.5983,-82.6,-79,-79,10,-82.6,CONNECTED,7,TMobile,downlink,NSA+LTE,4774.87636,5177.87084,5177.377075,5033.8748,134.137248,0.254848,115
1/23/21 13:30,124.5323733,0.234570667,130.5004,0.23084,134.026224,0.265952,2448.383453,2966.402647,-80.66666667,-79,-79,10,-80.66666667,CONNECTED,9.333333333,TMobile,downlink,NSA+LTE,4805.655993,5323.675188,5323.29974,4801.123333,133.9152,0.277056,142
1/23/21 13:30,150.663168,0.308064,146.531688,0.29476,159.037152,0.323568,2451.979613,3074.743227,-79.7,-79,-79,10,-79.7,CONNECTED,9.7,TMobile,downlink,NSA+LTE,4809.252153,5432.015768,5431.13552,4893.7744,161.348,0.319072,157
1/23/21 13:31,153.324896,0.29808,148.472472,0.292824,151.624192,0.283088,2423.172873,3023.454377,-79.9,-79,-79,9,-79.9,CONNECTED,8.4,TMobile,downlink,NSA+LTE,4780.445413,5380.726918,5380.2773,4658.151,141.900384,0.247104,137
1/23/21 13:31,108.7686933,0.182944,104.129152,0.178496,120.843008,0.194752,2247.791539,2817.889705,-80.6,-79,-79,8,-80.6,CONNECTED,7.2,TMobile,downlink,NSA+LTE,4605.06408,5175.162246,5175.68594,4731.8028,90.63504,0.165024,106
1/23/21 13:31,151.0925867,0.240757333,152.486792,0.251872,153.460896,0.224064,2607.972259,3077.027887,-79.6,-79,-79,12,-79.6,CONNECTED,9,TMobile,downlink,NSA+LTE,4965.2448,5434.300428,5433.93814,5170.176,139.939584,0.210496,131
1/23/21 13:34,166.8234667,0.247050667,166.275488,0.264352,161.92272,0.215664,2189.545059,2807.494097,-79.7,-79,-79,0,-79.7,CONNECTED,-0.7,TMobile,downlink,NSA+LTE,4546.8176,5164.766638,5163.9822,4522.528,163.624608,0.221664,153
1/23/21 13:34,162.761792,0.216821333,166.227584,0.240072,164.032272,0.2204,2152.170659,2510.788163,-79.3,-79,-79,0,-79.3,CONNECTED,-0.3,TMobile,downlink,NSA+LTE,4509.4432,4868.060704,4867.8845,4137.128,164.439936,0.219136,161
1/23/21 13:34,156.3874773,0.217536,157.345816,0.215568,152.768912,0.215472,2184.544259,2419.952385,-79,-79,-79,0,-79,CONNECTED,0,TMobile,downlink,NSA+LTE,4541.8168,4777.224926,4777.07146,4525.536,141.097888,0.211808,134
1/23/21 13:34,148.0120853,0.209461333,151.915216,0.212512,139.79816,0.204624,2144.621415,2422.900207,-80.33333333,-79,-79,5,-80.33333333,CONNECTED,3.333333333,TMobile,downlink,NSA+LTE,4501.893956,4780.172748,4780.96688,4512.835556,138.498432,0.19744,150
1/23/21 13:34,151.9318933,0.215882667,154.703736,0.219136,149.308928,0.213424,2434.155859,2771.931627,-80.2,-79,-79,-2,-80.2,CONNECTED,-2.6,TMobile,downlink,NSA+LTE,4791.4284,5129.204168,5128.36806,4455.088,147.396416,0.209824,135
1/23/21 13:34,152.7289813,0.215776,153.841192,0.217032,153.482752,0.215152,2418.727659,2512.860671,-80.8,-79,-79,3,-80.8,CONNECTED,0.6,TMobile,downlink,NSA+LTE,4776.0002,4870.133212,4870.14872,4733.718,159.569088,0.22048,155
1/23/21 13:34,151.077824,0.258378667,154.237616,0.250752,143.10024,0.259584,2319.036459,3010.506219,-79.4,-79,-79,2,-79.4,CONNECTED,1.4,TMobile,downlink,NSA+LTE,4676.309,5367.77876,5367.98646,4606.184,122.086784,0.213888,96.9
1/23/21 13:34,149.1674133,0.273888,153.633808,0.269408,141.694272,0.258192,2325.132659,2913.772447,-83.2,-79,-79,1,-83.2,CONNECTED,-2,TMobile,downlink,NSA+LTE,4682.4052,5271.044988,5269.87524,4922.588,161.30176,0.302496,176
1/23/21 13:35,167.6640533,0.346602667,172.398352,0.330624,175.269984,0.384304,2307.442459,3118.209601,-79.8,-79,-79,4,-79.8,CONNECTED,3.6,TMobile,downlink,NSA+LTE,4664.715,5475.482142,5477.13332,4806.648,177.717568,0.39568,177
1/23/21 13:35,112.571936,0.180192,113.565224,0.182832,107.561952,0.179856,2238.751649,2650.378281,-79.7,-79,-79,-1,-79.7,CONNECTED,-1.7,TMobile,downlink,NSA+LTE,4596.02419,5007.650822,5007.65402,4654.4335,118.114176,0.186816,99.8
1/23/21 13:35,135.5501547,0.240298667,139.217768,0.241688,151.000384,0.260928,2508.648382,3050.393491,-79.8,-79,-79,4,-79.8,CONNECTED,2.8,TMobile,downlink,NSA+LTE,4865.920922,5407.666032,5409.6665,4908.1605,145.749856,0.25504,145
1/23/21 13:35,138.167712,0.252693333,129.788208,0.23928,129.126112,0.245632,2533.806882,3142.231151,-80.8,-79,-79,4,-80.8,CONNECTED,2.2,TMobile,downlink,NSA+LTE,4891.079422,5499.503692,5498.88462,4912.291,112.502368,0.236224,115
1/23/21 13:36,90.799936,0.218208,96.225544,0.222712,87.651776,0.219616,2514.088959,2909.042019,-79.4,-79,-79,5,-79.4,CONNECTED,3.8,TMobile,downlink,NSA+LTE,4871.3615,5266.31456,5265.65882,4752.328,72.479264,0.219744,71.2
1/23/21 13:42,123.6939733,0.228810667,117.495592,0.233344,127.118896,0.224032,2361.777661,2722.178367,-80.6,-79,-79,0,-80.6,CONNECTED,0,TMobile,downlink,NSA+LTE,4719.050202,5079.450908,5080.2487,4567.35002,135.982528,0.190496,132
1/24/21 13:33,0.755072,83.744,0.756728,84.165328,0.76424,82.00528,2127.891734,2864.01996,-79,-79,-79,3,-79,CONNECTED,3,TMobile,uplink,NSA+LTE,4571.03054,5307.158766,5306.93324,4841.4668,0.775264,82.09168,90.2
1/24/21 13:34,0.655061333,74.00343467,0.650728,72.585768,0.667472,76.310096,2060.367184,2344.267479,-79,-79,-79,13,-79,CONNECTED,13,TMobile,uplink,NSA+LTE,4503.50599,4787.406285,4787.918084,4673.7774,0.71552,80.868064,87
1/24/21 13:34,0.705304,77.13755733,0.699954,76.006784,0.68872,76.657184,2061.278774,2727.579042,-79,-79,-79,12,-79,CONNECTED,12,TMobile,uplink,NSA+LTE,4504.41758,5170.717848,5170.95756,4251.4254,0.70704,77.186912,75.5
1/24/21 13:34,0.689952,74.641792,0.694224,75.278072,0.68536,74.99272,2000.381334,2374.499374,-79,-79,-79,8,-79,CONNECTED,8,TMobile,uplink,NSA+LTE,4443.52014,4817.63818,4816.03354,4261.23,0.665184,76.73696,74.5
1/24/21 13:34,0.608970667,70.08264533,0.624752,70.405144,0.59696,71.423808,2131.385874,3001.785862,-79,-79,-79,6,-79,CONNECTED,6,TMobile,uplink,NSA+LTE,4574.52468,5444.924668,5444.8495,4818.5838,0.599872,69.113632,68.2
1/24/21 13:36,0.717184,75.66874667,0.688272,72.942368,0.736528,77.645792,2428.225594,2892.556612,-79,-79,-79,0,-79,CONNECTED,0,TMobile,uplink,NSA+LTE,4871.3644,5335.695418,5335.68818,4670.6408,0.760448,78.705216,70.3
1/24/21 13:37,0.701408,76.60546133,0.675088,75.72312,0.705584,77.029936,2731.259724,3544.235754,-79,-79,-79,-1,-79,CONNECTED,-1,TMobile,uplink,NSA+LTE,5174.39853,5987.37456,5986.9255,5443.9182,0.717856,77.023136,62.9
1/24/21 13:37,0.533952,57.51357867,0.542736,59.898904,0.533648,60.089152,2542.310127,2953.042014,-79,-79,-79,8,-79,CONNECTED,8,TMobile,uplink,NSA+LTE,4985.448933,5396.18082,5395.2671,4985.916,0.522336,59.548672,52.4
1/24/21 13:37,0.529045333,60.41133867,0.530424,58.399112,0.521088,60.302192,2527.950927,2960.851912,-79,-79,-79,8,-79,CONNECTED,8,TMobile,uplink,NSA+LTE,4971.089733,5403.990718,5403.26672,4805.124,0.51984,61.055712,46.1
1/24/21 13:38,0.516202667,59.01774933,0.521792,60.083288,0.526032,58.614256,2402.353584,3000.690496,-79,-79,-79,16,-79,CONNECTED,16,TMobile,uplink,NSA+LTE,4845.49239,5443.829302,5443.8833,4945.2609,0.499616,58.361024,54.5
1/24/21 13:38,0.542325333,63.34298667,0.53088,62.463424,0.537264,65.580736,2415.264504,2851.488774,-79,-79,-79,11,-79,CONNECTED,11,TMobile,uplink,NSA+LTE,4858.40331,5294.62758,5294.64058,5109.4452,0.574912,72.800448,58.7
1/24/21 13:38,0.657557333,74.24577067,0.661544,74.28712,0.65208,71.40632,2677.140324,3275.442992,-79,-79,-79,8,-79,CONNECTED,8,TMobile,uplink,NSA+LTE,5120.27913,5718.581798,5719.09724,5131.7832,0.654784,71.604864,61.9
1/24/21 13:38,0.614432,66.798016,0.596856,66.775832,0.613184,67.130592,2658.340014,3357.311746,-79,-79,-79,11,-79,CONNECTED,11,TMobile,uplink,NSA+LTE,5101.47882,5800.450552,5800.43502,5550,0.670176,75.18384,58.7
1/24/21 13:38,0.515978667,52.688832,0.510952,52.393904,0.518544,53.750592,2725.823694,3042.06774,-79,-79,-79,7,-79,CONNECTED,7,TMobile,uplink,NSA+LTE,5168.9625,5485.206546,5486.01194,5070.75,0.487552,50.680512,45.1
1/24/21 13:38,0.534314667,56.59534933,0.537288,56.510456,0.530656,56.103984,2692.411194,3149.254722,-79,-79,-79,10,-79,CONNECTED,10,TMobile,uplink,NSA+LTE,5135.55,5592.393528,5593.7879,5271,0.529824,56.22064,68.2
1/24/21 13:38,0.551562667,59.01104,0.546544,58.255112,0.562432,60.40624,2762.273694,3316.001722,-79,-79,-79,10,-79,CONNECTED,10,TMobile,uplink,NSA+LTE,5205.4125,5759.140528,5760.17098,5359.875,0.539968,58.313696,58.7
1/24/21 13:39,0.555914667,58.899872,0.549392,58.230064,0.541424,57.100416,2731.711194,3407.530218,-79,-79,-79,11,-79,CONNECTED,11,TMobile,uplink,NSA+LTE,5174.85,5850.669024,5849.58768,4933.125,0.54288,55.887136,51.4
1/24/21 13:41,0.723146667,76.1856,0.712608,75.689448,0.739856,76.85568,2731.069194,3019.198472,-79.7,-79,-79,3,-79.7,CONNECTED,2.7,TMobile,uplink,NSA+LTE,5174.208,5462.337278,5461.77846,5583.4272,0.77584,81.35424,95.5
1/24/21 13:41,0.744362667,76.32768,0.730704,75.95712,0.764608,78.31296,2757.576714,3235.065802,-79,-79,-79,6,-79,CONNECTED,3.2,TMobile,uplink,NSA+LTE,5200.71552,5678.204608,5678.99758,5193.3024,0.753376,75.27168,72.4
1/24/21 13:41,0.737290667,74.3808,0.741312,74.60352,0.745472,73.88928,2661.880074,3168.649774,-79.6,-79,-79,3,-79.6,CONNECTED,2.7,TMobile,uplink,NSA+LTE,5105.01888,5611.78858,5612.33808,4687.8624,0.710944,71.50464,66.1
1/24/21 13:41,0.757258667,78.45888,0.75036,77.38272,0.775008,79.34976,2481.082314,2949.12799,-81.1,-79,-79,3,-81.1,CONNECTED,2.4,TMobile,uplink,NSA+LTE,4924.22112,5392.266796,5391.47316,4940.9568,0.818688,81.6768,77.6
1/24/21 13:41,0.817994667,85.29408,0.83616,87.83712,0.806624,82.1088,2563.297914,3096.464426,-79.7,-79,-79,4,-79.7,CONNECTED,1.9,TMobile,uplink,NSA+LTE,5006.43672,5539.603232,5539.28068,4892.6272,0.820768,83.30112,77.6
1/24/21 13:41,0.805237333,81.56928,0.814112,84.09312,0.811616,81.89568,2570.051914,3168.443252,-79,-79,-79,4,-79,CONNECTED,4,TMobile,uplink,NSA+LTE,5013.19072,5611.582058,5611.78284,5086.856,0.802464,80.49024,65
1/24/21 13:41,0.825205333,82.16832,0.817024,81.85536,0.827424,81.60192,2580.937674,3058.137907,-79.6,-79,-79,4,-79.6,CONNECTED,2.8,TMobile,uplink,NSA+LTE,5024.07648,5501.276713,5502.006241,4951.9024,0.852384,82.7136,92.3
1/24/21 13:41,0.73216,71.26656,0.744432,73.99584,0.709696,68.90112,2634.024394,3102.93294,-79.6,-79,-79,4,-79.6,CONNECTED,4,TMobile,uplink,NSA+LTE,5077.1632,5546.071746,5547.83234,5090.584,0.675168,64.18944,45.1
1/24/21 13:41,0.730773333,74.69568,0.742352,75.02112,0.724048,75.23712,2619.410634,3105.621634,-79.4,-79,-79,6,-79.4,CONNECTED,4.8,TMobile,uplink,NSA+LTE,5062.54944,5548.76044,5548.45954,4772.5856,0.772928,86.2848,84.9
1/24/21 13:42,0.819797333,84.065504,0.808912,84.159528,0.796432,81.573456,2829.047564,3705.933766,-83.3,-79,-79,1,-83.3,CONNECTED,-0.1,TMobile,uplink,NSA+LTE,5272.18637,6149.072572,6149.36764,5194.9387,0.72592,77.322912,81.8
1/24/21 13:42,0.937109333,100.3968,0.9412,98.73504,0.93704,100.24704,3047.077114,3874.117324,-81.1,-79,-79,9,-81.1,CONNECTED,6.2,TMobile,uplink,NSA+LTE,5490.21592,6317.25613,6316.44152,5219.7488,0.879008,98.496,93.3
1/24/21 13:42,0.939605333,100.21632,0.939016,100.33632,0.911872,99.32544,3038.671304,3635.772982,-79,-79,-79,9,-79,CONNECTED,8.1,TMobile,uplink,NSA+LTE,5481.81011,6078.911788,6078.87334,5272.7017,0.944736,100.15488,101
1/24/21 13:45,0.819242667,79.37664,0.80752,79.62624,0.77896,76.38912,2943.597514,3555.022768,-79.4,-79,-79,0,-79.4,CONNECTED,-0.6,TMobile,uplink,NSA+LTE,5386.73632,5998.161574,5997.70588,5449.5904,0.790816,76.51584,54.5
1/24/21 13:45,0.948618667,91.44192,0.945048,91.41408,0.953264,93.31776,2954.408714,3796.001686,-79,-79,-79,-1,-79,CONNECTED,-1.6,TMobile,uplink,NSA+LTE,5397.54752,6239.140492,6239.30732,5860.0432,0.973856,95.904,66.1
1/24/21 13:46,0.893877333,86.054624,0.87456,85.012176,0.935088,90.749136,3182.76173,3820.286052,-79,-79,-79,2,-79,CONNECTED,1.6,TMobile,uplink,NSA+LTE,5625.900536,6263.424858,6263.33684,5613.00696,0.985088,96.77952,105
1/24/21 13:46,0.781333333,74.453984,0.781584,74.425296,0.779792,73.872,3029.150214,3588.67393,-79,-79,-79,0,-79,CONNECTED,0,TMobile,uplink,NSA+LTE,5472.28902,6031.812736,6032.01186,5705.552,0.792064,70.01856,53.5
